ID,x,y,Heading,breed
410,17.118276589886293,1.8995142447028646,334,people
315,15.24433303208973,6.974462870653481,26,people
289,25.83437154842051,10.712651120967298,196,vertices
485,19.667062145103124,30.749597352529992,190,people
257,25.13636852183169,10.950891413718264,297,vertices
417,19.667062145103124,30.749597352529992,158,people
178,30.921641478995404,26.560295113026726,84,vertices
311,21.35397178866458,4.099666400680504,50,vertices
135,12.878772481636243,3.1894092660834557,211,vertices
297,9.703412577619556,16.113468073364665,330,vertices
498,25.077883224000985,9.836368391876272,25,people
107,15.800046136670026,21.37896498712341,22,vertices
457,21.20588152148087,4.095878853881449,107,people
157,12.930900175878605,3.049607812931277,126,vertices
209,14.521082299445311,1.3429659340122586,15,vertices
90,17.10259705029151,7.363469952143661,177,vertices
139,22.414436359564963,4.754806786749093,224,vertices
292,20.192227799562932,26.799665024996468,181,vertices
444,21.012270546635385,4.243237404244144,83,people
459,30.94708519375925,24.977597529374787,206,people
376,22.929428850765333,6.520166290063025,316,people
298,15.800045608962384,21.37896566923313,354,vertices
514,22.1430194159979,14.328793436319673,139.37715417009127,drivers
211,21.818081837989116,4.5557723100881145,228,vertices
201,31.81089631739092,30.806823086980227,232,vertices
63,25.330415085621564,10.924763431906333,216,vertices
6,24.99422853268869,9.301571214158749,150,vertices
353,23.12163164302051,6.423949311802484,110,people
253,17.697152689265547,10.153079843294861,96,vertices
84,32,30.291195301604095,71,vertices
208,30.438064645904838,30.970694144070652,154,vertices
536,23.968292715578166,12.121985585765964,307.1903313389982,drivers
31,31.23694085144688,27.14377117932162,239,vertices
195,31.569167726710912,27.867634168459702,253,vertices
91,24.788096869405628,11.388862504764157,153,vertices
182,27.2278604959969,17.85138914352731,173,vertices
548,18.599315591008125,3.078500316280676,305.240241532322,drivers
373,24.723368684161265,10.091197198247604,347,people
158,15.636471151706482,18.19229327324067,357,vertices
284,16.297907982373374,9.779467976688002,294,vertices
518,19.363898887153518,11.285467737726702,55.80779958610219,drivers
320,25.016724540568205,9.839892914593255,103,people
101,12.075499909078836,9.880459534224281,199,vertices
41,22.06733181952156,25.163069653713162,235,vertices
367,20.031344185216295,8.427963024699926,230,people
193,25.181837690347066,14.081067656291198,290,vertices
469,15.800046136670026,21.37896498712341,247,people
23,31.68274357021802,28.933105034929238,297,vertices
447,12.592962954385925,5.3924006978135255,139,people
228,24.824821007890026,11.343483928755385,101,vertices
365,25.79310032682203,10.611291329719315,188,people
360,16.297907982373374,9.779467976688002,48,people
65,28.356270292668196,19.816323015031575,297,vertices
479,25.326774094032526,14.61678126528152,139,people
