ID,x,y,Heading,breed
169,7.337080199452935,14.353519076220149,151,vertices
460,25.016724540568205,9.839892914593255,220,people
531,17.832243452674778,2.1127201820952006,111.59640373282679,drivers
458,30.21929253824039,24.098586271513245,157,people
248,17.832243452674778,2.1127201820952006,17,vertices
290,27.27040357082065,17.324358097948814,77,vertices
344,27.426040167151534,18.04731993601369,15,people
52,31.990819491425615,30.01118492608592,312,vertices
381,24.38772744869325,28.70405490558711,239,people
556,22.175316314918355,4.850775968635942,47.022036576403934,drivers
221,21.55457047477009,4.339058462040063,159,vertices
350,25.22267664810554,8.791250503880448,49,people
38,11.987015500609228,5.852490729921255,116,vertices
124,3.6957261702903295,16.973709618129405,344,vertices
74,24.958678156788643,9.60071819418288,334,vertices
558,27.063568645174666,21.96430257765046,244.93312161763765,drivers
334,30.590430947905137,23.99987471747899,339,people
351,12.930900175878605,3.049607812931277,163,people
513,12.231136505407358,11.920679204326765,10,people
239,25.016724540568205,9.839892914593255,217,vertices
257,25.13636852183169,10.950891413718264,297,vertices
371,25.13636852183169,10.950891413718264,45,people
104,9.49531371083449,6.191336350097521,251,vertices
293,3.106256281660463,12.394954540534627,37,vertices
97,19.687320356313144,1.9256934469927085,332,vertices
206,22.399717775746005,14.609895571654612,79,vertices
141,30.437962116202986,30.98162032920423,50,vertices
276,30.894356621330928,26.297176747625755,357,vertices
416,21.121568459097766,4.139338738421664,277,people
397,25.83437154842051,10.712651120967298,353,people
230,10.076642076251042,18.8241089604999,183,vertices
228,24.824821007890026,11.343483928755385,101,vertices
365,11.533260743458815,9.854604186303948,188,people
398,25.22267664810554,8.791250503880448,105,people
139,22.414436359564963,4.754806786749093,224,vertices
10,19.482251064546492,3.8159437066245925,54,vertices
113,23.103110799945654,6.683109709511823,174,vertices
178,30.921641478995404,26.560295113026726,84,vertices
319,11.70387104620946,10.50303753881428,14,people
494,9.9728788035255,5.736865343015736,106,people
14,30.928285041733737,26.70902831030931,3,vertices
72,30.721679550775082,24.083584208418035,4,vertices
190,17.571984043590206,22.942038922891093,55,vertices
259,2.7982965576092504,9.051212432875499,146,vertices
441,24.865907686072017,8.337689006384736,149,people
205,25.00212732313271,11.00063342083051,341,vertices
174,1.9851085175432692,11.875534581315042,246,vertices
386,25.326774094032526,14.61678126528152,348,people
273,24.87929456475834,10.359873530408143,54,vertices
212,24.771926876601494,9.451003501774538,116,vertices
306,24.737370707540066,9.592993592165914,145,vertices
219,26.58447899350679,16.34423346087288,189,vertices
366,20.816859026633537,4.298871150820876,100,people
523,25.046672112053628,9.758889803036508,29.088042102735585,drivers
357,24.841473141123636,10.058129533650039,120,people
557,30.21929253824039,24.098586271513245,181.809074182142,drivers
308,5.008114108337042,16.618143972297823,320,vertices
326,18.87240824853901,28.303388935527988,313,people
181,22.855121033761307,18.579438421088675,300,vertices
131,2.402936409809365,12.343789434695305,140,vertices
143,25.95243444155911,16.388255386355624,186,vertices
359,10.357096838408632,5.599755472863761,120,people
9,31.35453753252956,27.406465714644806,146,vertices
455,21.6817275341274,14.88570816249189,78,people
485,1.6175080211724102,11.919822299549237,190,people
218,7.829350575528809,9.916387239635183,293,vertices
367,28.908731746196974,20.9150992003162,230,people
50,10.238734366804106,19.351912466283267,149,vertices
264,23.719321194857013,7.417863332519829,274,vertices
83,24.843968633539266,13.24395198184363,82,vertices
202,30.34246479895082,23.697719149975914,60,vertices
173,20.816859026631175,4.298871150820876,197,vertices
32,30.120397221393908,23.253779219142714,288,vertices
520,30.915605951121773,24.332762880544852,188.686587473018,drivers
439,25.077883224000985,9.836368391876272,236,people
243,17.118276589886293,1.8995142447028646,313,vertices
102,19.83895684955172,1.3868540044206323,354,vertices
82,12.975523104799933,3.7351897757773314,137,vertices
90,17.10259705029151,7.363469952143661,177,vertices
496,21.59290895245399,4.325004669977586,235,people
503,31.917953108086504,29.591190838939717,346,people
518,24.80480054179272,8.52061533446435,162.6095788081352,drivers
225,25.73367402385838,15.600998003355722,256,vertices
283,9.9728788035255,5.736865343015736,229,vertices
103,29.02344126944635,21.16996261511254,265,vertices
412,17.12457377353898,19.666892793242102,89,people
364,25.573626174772038,10.845768959164896,79,people
149,22.175316314918355,4.850775968635942,167,vertices
408,25.22267664810554,8.791250503880448,283,people
40,19.667062145103124,30.749597352529992,111,vertices
209,14.521082299445311,1.3429659340122586,15,vertices
274,28.509230178273715,20.51578849645604,143,vertices
115,24.869305944894126,10.09365716558881,352,vertices
244,19.197768254786407,1.5405722002390825,344,vertices
183,23.191242747118416,19.61363111928668,236,vertices
345,31.54445221027149,27.80172863927108,272,people
81,24.74930950034682,7.948921621560813,19,vertices
348,24.723368684161265,10.091197198247604,104,people
157,12.930900175878605,3.049607812931277,126,vertices
300,18.873164710260195,24.722958377226156,194,vertices
358,31.68274357021802,28.933105034929238,105,people
70,11.028302513007514,9.830526488562143,50,vertices
236,27.426040167151534,18.04731993601369,18,vertices
525,23.6742957644828,12.740326682063104,209.10587694444928,drivers
164,20.793330573193657,23.709248333409434,295,vertices
227,25.046672112053628,9.758889803036508,311,vertices
171,24.72353992714838,9.69226580279584,256,vertices
476,19.197768254786407,1.5405722002390825,272,people
214,21.20588152148087,4.095878853881449,134,vertices
474,26.58447899350679,16.34423346087288,179,people
251,21.76895699100247,13.919169679793857,210,vertices
96,27.621912214404325,17.470416755604486,220,vertices
297,9.703412577619556,16.113468073364665,330,vertices
552,24.846766710638644,9.629387819233889,203.83166990392556,drivers
433,12.592962954385925,5.3924006978135255,340,people
195,31.569167726710912,27.867634168459702,253,vertices
394,24.771926876601494,9.451003501774538,236,people
524,24.356075171570875,14.532381191498505,192.00936418852177,drivers
340,24.237720257633377,11.917550602070593,144,people
19,9.424237897329126,20.041442559049454,194,vertices
446,17.832243452674778,2.1127201820952006,334,people
469,21.6817275341274,14.88570816249189,247,people
435,18.599315591008125,3.078500316280676,292,people
192,11.533260743458815,9.854604186303948,205,vertices
15,23.222728180352757,7.014489598747285,295,vertices
309,11.533260720942948,9.854605153766562,188,vertices
330,25.79310032682203,10.611291329719315,138,people
189,15.832155330452572,21.411332894441703,129,vertices
109,25.573626174772038,10.845768959164896,302,vertices
551,21.012270546635385,4.243237404244144,105.89167676188839,drivers
325,30.85278683662105,24.174022962870914,130,people
495,26.81960059762038,16.500010166233707,73,people
471,21.916416874396262,4.609534432666571,86,people
100,18.87240824853901,28.303388935527988,40,vertices
464,26.81960059762038,16.500010166233707,9,people
378,24.777456528672296,8.607921333653547,132,people
374,21.121568459097766,4.139338738421664,35,people
21,11.70387104620946,10.50303753881428,147,vertices
59,30.94972699085072,24.556094514592925,63,vertices
37,29.98225234768899,22.90775719451168,131,vertices
337,14.521082299445311,1.3429659340122586,9,people
470,29.87471009144773,22.501146880179036,191,people
324,10.268893082557671,20.75761006974533,266,people
498,31.99884622979203,30.07595960815649,25,people
436,24.841473141123636,10.058129533650039,148,people
63,25.330415085621564,10.924763431906333,216,vertices
360,17.832243452674778,2.1127201820952006,48,people
328,23.315043111482115,27.3773932704047,235,people
406,24.871104827498296,9.684487211629984,216,people
475,31.815918890730423,29.42753587012375,281,people
442,21.6817275341274,14.88570816249189,186,people
510,1.6175080211724102,11.919822299549237,158,people
505,30.437962116202986,30.98162032920423,351,people
66,31.300215383516836,27.20272930646417,241,vertices
361,31.347005725097866,27.298978869563953,355,people
448,19.482251064546492,3.8159437066245925,265,people
492,23.103110799945654,6.683109709511823,122,people
322,24.38772744869325,28.70405490558711,298,people
51,14.831579574319493,20.402719310975414,44,vertices
335,24.79142530098121,10.08843821404176,206,people
363,21.20588152148087,4.095878853881449,333,people
554,21.916416874396262,4.609534432666571,61.33351464897146,drivers
362,25.00212732313271,11.00063342083051,172,people
331,18.87240824853901,28.303388935527988,268,people
78,25.058835351547227,9.417049861325363,232,vertices
343,15.654632883289887,0.3374502082072699,235,people
548,21.818081837989116,4.5557723100881145,54.83444700496648,drivers
501,5.437091082617603,10.021063903001533,59,people
16,31.95785303596779,29.940357513069802,228,vertices
562,20.44301231773518,15.384253699883901,291.92329898020296,drivers
199,19.14979195597586,17.0491144697264,352,vertices
2,17.12457377353898,19.666892793242102,39,vertices
349,22.929428850765333,6.520166290063025,327,people
265,11.553391690026192,8.98959973359261,233,vertices
545,25.22267664810554,8.791250503880448,29.777506836427563,drivers
42,15.6798139146392,1.3157973562125806,241,vertices
281,24.160720766938955,13.614049016094647,174,vertices
