0,32,38,0.2699023397660011,3
1,208,225,0.23743072440192226,1
2,280,127,0.0719634285958854,1
3,42,131,0.3022075880322663,2
4,200,2,0.07664115007740435,3
5,192,40,0.5236010459048249,2
6,15,52,0.07829511808379394,2
7,70,68,0.26799837168703244,3
8,163,215,0.10862422331561991,1
9,223,168,0.1535846477582032,1
10,263,281,0.10684236945459283,3
11,221,156,0.13685747868667056,3
12,109,41,0.1892561661497447,1
13,11,8,0.3245279318255529,3
14,35,171,0.26247064684013954,3
15,281,27,0.1683751105049055,3
16,169,176,0.0820042926783199,3
17,56,130,0.05234355325931863,3
18,201,113,0.08252241549116834,3
19,244,223,0.14552032003718945,1
20,264,74,0.10100115700674311,1
21,235,26,0.030904997872663813,3
22,146,162,0.4537791723158528,3
23,165,223,0.09061698630459926,2
24,4,64,0.3848856549520127,2
25,62,179,0.33961594219469504,3
26,216,163,0.11006454670260642,1
27,181,79,0.06680199236839279,2
28,176,133,0.1268915355696459,3
29,273,98,0.15032556150804097,2
30,271,60,0.20784627653942192,1
31,257,55,0.7660817839522777,1
32,72,273,0.13919007364008387,3
33,26,200,0.13027715935736747,3
34,139,277,0.09236956980515464,2
35,189,228,0.02271054846448395,2
36,57,94,0.3047353810494585,1
37,16,122,0.09990755777528312,3
38,199,36,0.1389324767373504,3
39,230,280,0.05661967234245795,1
40,46,148,0.16076334155240887,2
41,220,39,0.22475241325655823,3
42,41,238,0.21394031727765594,1
43,228,127,0.4145965504219274,1
44,299,87,0.13936415576552758,1
45,204,77,0.10148508691810103,3
46,222,16,0.12134244084756386,2
47,280,81,0.17696725280567038,1
48,186,37,0.29013585200372016,1
49,123,287,1.0,2
50,78,246,0.2827486533967025,3
51,88,128,0.294658529899653,2
52,163,89,0.1399154223215931,3
53,219,307,0.1470720055969376,1
54,21,193,0.460261082471891,2
55,44,158,0.18283366346254867,2
56,59,238,0.10063830782522182,3
57,25,235,0.07085367750741303,3
58,201,191,0.12174429014896578,3
59,133,286,0.2620380754481671,1
60,110,129,0.06915340214257903,3
61,20,97,0.08168112163101791,1
62,26,265,0.38562372763629166,2
63,103,291,0.1754065328030087,1
64,11,188,0.560235247646431,3
65,204,205,0.10169721707463354,3
66,193,78,0.3190451783721365,2
67,52,254,0.11797758799498018,2
68,138,39,0.15659311758750608,1
69,27,100,0.09843137335547912,1
70,141,242,0.09171322395445532,3
71,294,46,0.03337201116327217,1
72,248,143,0.08282411229218307,1
73,112,136,0.05316399008929943,1
74,158,258,0.13432131923904375,2
75,132,183,0.42935959837944493,1
76,285,53,0.21445033563366997,1
77,265,29,0.210784503371379,2
78,51,54,0.0994934496457615,1
79,276,258,0.326765730219523,1
80,117,241,0.24773943204029572,3
81,210,221,0.4000334596814392,1
82,39,201,0.2684250313464989,3
83,307,245,0.15711008623448722,1
84,28,300,0.055665348265295816,1
85,160,232,0.29146884524418365,1
86,149,10,0.227373540126932,2
87,72,266,0.16197885384658042,1
88,188,247,0.23889462488360894,2
89,203,86,0.35765343171812686,3
90,121,12,0.0562373108173789,3
91,161,75,0.061290853110306416,3
92,132,124,0.18226661845011766,2
93,148,123,0.5472844291233545,2
94,166,257,0.5251085524442113,1
95,250,230,0.1035622322526936,1
96,186,160,0.2933733213530088,1
97,185,268,0.2859107259883176,3
98,35,197,0.1558632934249758,3
